Word,Count
fun,1
fuss,1
future,1
gallery,1
gate,1
gather,1
gathered,1
generosity,1
generous,1
get,1
gift,1
gladly,1
godswood,1
golden,1
gonna,1
grace's,1
grand,1
grandsire,1
grandson,1
grief,1
grow,1
guess,1
guide,1
happen,1
happened,1
happily,1
hard,1
hardly,1
harwin,1
haste,1
he'll,1
head,1
heard,1
heart,1
heavy,1
heedless,1
height,1
hell,1
hells,1
helped,1
here's,1
herself,1
highest,1
hightower,1
hightower's,1
honeyed,1
honored,1
hounds,1
hour,1
hours,1
hundred,1
ignore,1
indulgences,1
infancy's,1
inhospitable,1
insight,1
insist,1
insisted,1
introduced,1
iron,1
irrelevant,1
isn't,1
itself,1
jason's,1
journey,1
killed,1
killing,1
kingly,1
knights,1
known,1
lad,1
laena,1
lake,1
lands,1
lannisport,1
lannister's,1
larys,1
law,1
laws,1
league,1
let,1
let's,1
letter,1
lies,1
life,1
likes,1
line,1
lions,1
little,1
live,1
loved,1
loves,1
lucky,1
lyonel,1
madman,1
madness,1
maester,1
malcontents,1
male,1
man's,1
march,1
marriage,1
massing,1
mayhaps,1
means,1
memory,1
mercenaries,1
mess,1
midday,1
mine,1
misjudged,1
mmm,1
morning,1
mother's,1
mountain,1
multiply,1
mustn't,1
mutiny,1
namesake,1
naming,1
narrowed,1
nature,1
near,1
needn't,1
neither,1
nephew,1
news,1
next,1
nightly,1
nose,1
nothing,1
obeisance,1
obsession,1
offered,1
offering,1
old,1
oldtown,1
one's,1
opinion,1
order,1
ordered,1
other,1
outer,1
owe,1
parchment,1
participate,1
particular,1
party,1
peddle,1
people,1
perfect,1
person,1
pillow,1
pit,1
play,1
played,1
pleases,1
pleasing,1
pointless,1
politicking,1
porridge,1
portent,1
portents,1
pose,1
position,1
possess,1
poured,1
powerless,1
poxy,1
prefer,1
present,1
presently,1
press,1
proffer,1
promised,1
properly,1
prophecy,1
proposal,1
protect,1
protector,1
proud,1
punished,1
pure,1
put,1
questioned,1
rank,1
rationing,1
reach,1
read,1
readies,1
ready,1
real,1
realm's,1
reasoning,1
refer,1
refused,1
refuses,1
regal,1
regret,1
regrettably,1
remain,1
remarry,1
remember,1
reported,1
resisted,1
resources,1
rest,1
returning,1
rhaenys,1
rhoynar,1
ride,1
riders,1
rival,1
river,1
road,1
robbed,1
royalty,1
rule,1
rulers,1
rumors,1
run,1
sabotage,1
safe,1
sail,1
sailed,1
sailing,1
same,1
samwell,1
savages,1
says,1
scale,1
scouts,1
search,1
seat,1
seaworthy,1
seeds,1
seek,1
seem,1
sees,1
seize,1
self,1
sell,1
sellswords,1
serious,1
serve,1
serves,1
shame,1
shares,1
she'll,1
she's,1
sheltering,1
shore,1
side,1
siege,1
sighting,1
signs,1
simpler,1
sister,1
sister's,1
sit,1
sky,1
slaughtered,1
slights,1
slow,1
slowly,1
snake's,1
sold,1
soon,1
sort,1
sought,1
sown,1
speak,1
spied,1
spirit,1
spite,1
spoken,1
spot,1
squeal,1
stag,1
stand,1
standing,1
stay,1
steal,1
step,1
stirring,1
stoke,1
stone,1
story,1
strafed,1
strengthen,1
strict,1
stroke,1
strong,1
strongest,1
stronghold,1
succession,1
succor,1
such,1
suffered,1
suffocated,1
sunset,1
support,1
surely,1
survives,1
swann's,1
swear,1
sweet,1
swore,1
sworn,1
symbol,1
taken,1
taking,1
taller,1
tame,1
taste,1
tear,1
themselves,1
they'll,1
they're,1
thing,1
things,1
thorn,1
threat,1
thrice,1
thrives,1
through,1
thus,1
tour,1
towards,1
tower,1
trade,1
train,1
traveling,1
tried,1
turn,1
turned,1
twin,1
uh,1
um,1
uncertain,1
uncertainty,1
understood,1
unhappy,1
united,1
up,1
upward,1
use,1
vale,1
valyrian,1
vanquished,1
very,1
victory,1
vision,1
vivid,1
vows,1
vultures,1
wall,1
warned,1
waver,1
we're,1
weak,1
wealthiest,1
wearing,1
weeks,1
went,1
westeros,1
what's,1
where's,1
which,1
whim,1
whole,1
whoo,1
whοre,1
wished,1
withdrawing,1
witnessed,1
woman,1
won't,1
wonder,1
worried,1
worry,1
write,1
wrong,1
yeah,1
yet,1
you'll,1
youngest,1
yourselves,1
youth,1
